MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,Location,WindGustDir,WindDir9am,WindDir3pm,Year,Month,Day
5.0,12.8,0.0,85.0,30.0,41.0,69.0,87.0,1011.0,1000.4,8.4,9.0,0.0,0.22522142555883592,0.2712241211615951,0.3069056520782934,0.27853749820066215,2010.0,8.0,18.0
6.7,13.0,0.0,37.0,20.0,17.0,86.0,77.0,1017.9,1012.4,9.4,12.0,0.0,0.3009991673605329,0.16305452082627836,0.159978009895547,0.17128727708676758,2016.0,9.0,13.0
5.0,20.9,0.0,30.0,2.0,15.0,85.0,49.0,1020.1,1014.4,11.0,19.6,0.0,0.23586823912159413,0.2712241211615951,0.14640577296697196,0.1879339608085172,2011.0,10.0,14.0
20.6,27.2,0.0,59.0,20.0,17.0,83.0,54.0,1019.5,1017.5,20.8,25.5,0.0,0.2631181577953945,0.19506380591782357,0.2223913411128023,0.2155296582427655,2014.0,2.0,10.0
8.2,18.1,0.0,41.0,15.0,20.0,60.0,60.0,1012.0,1009.9,12.9,15.3,0.0,0.244940107393639,0.26649484536082474,0.3069056520782934,0.2543505674653216,2016.0,11.0,1.0
18.3,23.6,0.0,44.0,20.0,30.0,80.0,84.0,1014.3,1013.9,21.8,21.2,0.0,0.24420529801324503,0.1851588851411326,0.17726614071808083,0.24433688286544047,2010.0,11.0,13.0
19.3,26.2,6.0,46.0,17.0,22.0,80.0,64.0,1012.1,1009.1,20.2,25.1,1.0,0.2730310262529833,0.18375033629270918,0.19906800640745595,0.18844486112738779,2009.0,1.0,16.0
20.2,33.5,15.6,39.95368436894482,19.0,22.0,65.0,38.0,1006.2,1002.9,26.1,32.6,1.0,0.2730310262529833,0.2663994655978624,0.2806583163413924,0.17329929418831658,2017.0,2.0,18.0
13.6,21.3,0.0,43.0,19.0,17.0,50.0,39.0,1017.8,1015.8,15.0,20.6,0.0,0.223257698541329,0.18375033629270918,0.17611731843575418,0.18771377753454646,2010.0,12.0,27.0
13.6,19.7,0.0,50.0,22.0,26.0,60.0,69.0,1016.7,1014.7,17.7,18.7,0.0,0.31025641025641026,0.28476308454629917,0.2806583163413924,0.2777938203869477,2013.0,8.0,13.0
3.9,16.4,0.4,22.0,13.0,15.0,90.0,59.0,1018.0,1015.5,7.2,16.2,0.0,0.3009991673605329,0.2712241211615951,0.20848585690515806,0.1879339608085172,2009.0,6.0,21.0
19.7,34.5,0.0,31.0,19.0,13.0,54.0,30.0,1015.7,1012.4,24.1,32.3,0.0,0.14215686274509803,0.16360236833904643,0.14640577296697196,0.18844486112738779,2016.0,2.0,8.0
-1.2,19.5,0.0,39.95368436894482,0.0,31.0,81.0,39.0,1026.8,1022.3,7.8,17.3,0.0,0.18525245187068654,0.2663994655978624,0.19006828057107386,0.2777938203869477,2011.0,8.0,5.0
3.7,11.1,6.0,59.0,35.0,35.0,98.0,75.0,1021.6,1022.3,6.5,9.3,1.0,0.258408531583265,0.22768670309653916,0.19906800640745595,0.18771377753454646,2014.0,10.0,14.0
19.5,36.2,0.0,24.0,11.0,6.0,72.0,49.0,1012.8,1008.5,27.5,35.5,0.0,0.17131474103585656,0.28476308454629917,0.3095429029671211,0.2261848897231347,2015.0,4.0,13.0
9.5,21.7,0.2,31.0,11.0,11.0,58.0,51.0,1021.2,1018.3,18.6,21.0,0.0,0.2033765213977228,0.28476308454629917,0.2637579811492855,0.2777938203869477,2008.0,9.0,20.0
16.4,23.21887026855572,0.0,39.95368436894482,0.0,18.637255428940012,83.0,51.50522745519002,1017.6604555613026,1015.262716426648,21.1,21.676257496571072,0.0,0.2425,0.2663994655978624,0.19006828057107386,0.2762557077625571,2013.0,3.0,14.0
8.4,29.5,0.0,46.0,9.0,20.0,51.0,23.0,1017.6604555613026,1015.262716426648,17.9,29.0,0.0,0.16113945578231292,0.2816988416988417,0.2771626297577855,0.2777938203869477,2012.0,4.0,1.0
20.9,27.8,2.8,39.0,17.0,13.0,95.0,90.0,1008.1,1008.8,20.9,22.1,1.0,0.29129511677282377,0.22768670309653916,0.23064075311266322,0.19809134287661895,2013.0,1.0,10.0
20.2,27.7,0.0,43.0,24.0,30.0,64.0,44.0,1009.9,1008.0,21.6,26.5,0.0,0.1936824605153782,0.20503235082674334,0.23064075311266322,0.19809134287661895,2016.0,12.0,22.0
7.5,15.9,3.2,41.0,24.0,24.0,64.0,51.0,1025.3,1022.3,11.5,14.4,1.0,0.2730310262529833,0.20503235082674334,0.24556915768317195,0.19809134287661895,2012.0,7.0,31.0
7.3,21.7,0.0,33.0,7.0,20.0,40.0,37.0,1007.8,1006.4,13.5,19.6,0.0,0.19093178036605657,0.28476308454629917,0.23064075311266322,0.28491372953841615,2016.0,11.0,6.0
19.5,34.5,2.360773554247356,74.0,22.0,6.0,56.0,26.0,1017.6,1013.1,23.8,33.4,-1.0,0.14215686274509803,0.19506380591782357,0.26810114653683054,0.18844486112738779,2015.0,2.0,15.0
18.7,28.8,0.0,33.0,17.0,24.0,64.0,48.0,1019.7,1015.8,24.5,27.7,0.0,0.31626754748142033,0.15203718895269347,0.159978009895547,0.1784452296819788,2015.0,8.0,29.0
8.9,12.9,1.6,44.0,17.0,28.0,69.0,82.0,1024.0,1023.2,9.8,10.5,1.0,0.35963071758287873,0.26649484536082474,0.23064075311266322,0.2543505674653216,2012.0,10.0,12.0
18.6,26.0,0.0,39.0,17.0,19.0,83.0,57.0,1014.3,1014.7,21.4,24.8,0.0,0.2033765213977228,0.20503235082674334,0.2637579811492855,0.2261848897231347,2016.0,1.0,12.0
14.5,18.3,1.4,31.0,11.0,9.0,90.0,79.0,1017.9,1015.2,16.8,17.8,1.0,0.31025641025641026,0.18375033629270918,0.20848585690515806,0.17329929418831658,2009.0,9.0,1.0
10.4,18.9,8.4,20.0,9.0,7.0,95.0,60.0,1016.2,1014.5,11.1,18.2,1.0,0.18411386593204776,0.2191900130643054,0.19906800640745595,0.19809134287661895,2013.0,7.0,12.0
11.5,20.6,0.2,31.0,19.0,15.0,65.0,43.0,1023.4,1020.7,14.6,19.4,0.0,0.06696982224059529,0.22527578865879622,0.26810114653683054,0.28491372953841615,2016.0,5.0,31.0
1.8,16.2,0.0,37.0,6.0,24.0,86.0,51.0,1028.5,1025.2,6.9,15.5,0.0,0.21263418662262593,0.15203718895269347,0.2771626297577855,0.17128727708676758,2013.0,5.0,6.0
16.9,35.9,0.0,39.95368436894482,13.981885472877023,18.637255428940012,38.0,16.0,1017.6604555613026,1015.262716426648,26.0,33.6,0.0,0.18525245187068654,0.2663994655978624,0.19006828057107386,0.2762557077625571,2009.0,12.0,24.0
10.2,22.6,0.0,35.0,13.0,17.0,67.0,69.0,1015.4,1013.6,18.9,20.7,0.0,0.33066310636404095,0.18375033629270918,0.17726614071808083,0.18771377753454646,2014.0,12.0,6.0
13.3,22.1,4.8,76.0,39.0,46.0,36.0,33.0,998.1,1001.0,17.1,21.6,1.0,0.2562685932851679,0.26649484536082474,0.2637579811492855,0.2543505674653216,2010.0,12.0,20.0
11.1,21.3,0.0,41.0,9.0,9.0,65.0,48.0,1027.0,1023.9,15.9,19.6,0.0,0.244940107393639,0.2712241211615951,0.20848585690515806,0.24433688286544047,2015.0,9.0,12.0
21.4,28.8,0.0,48.0,19.0,28.0,68.0,83.0,1015.3,1012.5,23.0,23.5,0.0,0.2562685932851679,0.1851588851411326,0.3095429029671211,0.1879339608085172,2014.0,12.0,23.0
14.5,33.5,0.0,26.0,7.0,9.0,61.0,31.0,1020.0,1015.4,19.3,31.8,0.0,0.260253164556962,0.22527578865879622,0.20848585690515806,0.2261848897231347,2017.0,3.0,19.0
4.3,22.2,0.0,28.0,7.0,13.0,86.0,50.0,1022.0,1018.1,13.5,21.4,0.0,0.21263418662262593,0.16360236833904643,0.2806583163413924,0.17329929418831658,2015.0,9.0,20.0
10.4,20.6,2.6,57.0,43.0,31.0,85.0,61.0,1009.8,1011.3,12.4,17.8,1.0,0.260253164556962,0.20503235082674334,0.23064075311266322,0.2261848897231347,2010.0,1.0,18.0
16.9,27.1,1.0,56.0,19.0,28.0,78.0,42.0,1016.9,1016.2,21.0,24.8,0.0,0.18411386593204776,0.23444773592890394,0.23064075311266322,0.19809134287661895,2016.0,2.0,22.0
5.2,13.6,0.0,20.0,0.0,7.0,100.0,83.0,1028.9,1028.5,9.8,12.7,0.0,0.244940107393639,0.2712241211615951,0.19006828057107386,0.22588866532528504,2017.0,6.0,21.0
18.5,27.3,0.0,65.0,15.0,33.0,69.0,44.0,1003.5,995.6,19.8,26.4,0.0,0.2631181577953945,0.23444773592890394,0.3069056520782934,0.27853749820066215,2010.0,12.0,19.0
8.1,16.5,0.6,33.0,7.0,19.0,77.0,53.0,1010.4,1007.7,11.6,15.4,0.0,0.20920502092050208,0.2851488880512627,0.17611731843575418,0.28053863417762104,2009.0,7.0,12.0
7.5,28.6,0.0,48.0,4.0,17.0,55.0,64.0,1015.0,1010.9,19.3,21.0,0.0,0.19287833827893175,0.20503235082674334,0.14640577296697196,0.2543505674653216,2009.0,9.0,20.0
17.5,27.7,0.0,39.95368436894482,13.0,13.0,76.0,67.0,1016.7,1013.7,20.6,24.9,0.0,0.2631181577953945,0.2663994655978624,0.2637579811492855,0.17329929418831658,2009.0,3.0,19.0
12.5,21.7,2.4,26.0,9.0,17.0,94.0,68.0,1022.9,1021.4,15.5,20.6,1.0,0.1936824605153782,0.23444773592890394,0.26810114653683054,0.22588866532528504,2015.0,7.0,3.0
9.6,15.5,0.0,33.0,11.0,9.0,61.0,58.0,1034.9,1030.2,13.7,15.2,0.0,0.24420529801324503,0.26649484536082474,0.23064075311266322,0.1784452296819788,2015.0,7.0,29.0
17.4,31.3,0.0,28.0,13.0,15.0,70.0,41.0,1019.2,1017.2,21.4,29.8,0.0,0.2002492729538845,0.18375033629270918,0.1480993911469475,0.1879339608085172,2016.0,3.0,13.0
9.8,15.6,0.0,30.0,15.0,19.0,81.0,75.0,1021.2,1019.9,13.1,14.5,0.0,0.35963071758287873,0.19506380591782357,0.17611731843575418,0.18844486112738779,2013.0,11.0,17.0
3.9,17.9,0.0,31.0,15.0,17.0,55.0,52.0,1019.1,1016.9,13.8,16.3,0.0,0.29129511677282377,0.20503235082674334,0.24556915768317195,0.19809134287661895,2017.0,6.0,7.0
13.0,30.2,0.0,35.0,7.0,19.0,38.0,21.0,1017.6604555613026,1015.262716426648,21.7,29.9,0.0,0.19864464210080474,0.2851488880512627,0.17611731843575418,0.28491372953841615,2013.0,11.0,14.0
17.2,33.0,0.0,33.0,2.0,22.0,95.0,44.0,1013.3,1010.9,21.0,31.7,0.0,0.18411386593204776,0.20503235082674334,0.2806583163413924,0.22588866532528504,2013.0,3.0,18.0
17.1,24.4,0.0,96.0,19.0,48.0,79.0,78.0,1017.3,1012.3,19.7,21.0,0.0,0.269347168179853,0.16360236833904643,0.26810114653683054,0.1879339608085172,2014.0,11.0,5.0
17.9,35.3,0.0,39.0,24.0,13.0,29.0,10.0,1018.5,1013.8,24.0,34.0,0.0,0.12908704883227176,0.2712241211615951,0.26810114653683054,0.28491372953841615,2013.0,10.0,20.0
6.9,16.4,0.2,57.0,35.0,19.0,58.0,94.0,1017.6604555613026,1015.262716426648,15.9,12.1,0.0,0.23586823912159413,0.2712241211615951,0.3069056520782934,0.28491372953841615,2016.0,8.0,19.0
16.2,36.6,0.0,39.0,2.0,24.0,78.0,25.0,1017.6604555613026,1015.262716426648,21.9,36.2,0.0,0.19864464210080474,0.2816988416988417,0.2223913411128023,0.28491372953841615,2016.0,4.0,6.0
12.6,27.2,0.0,46.0,6.0,24.0,70.0,50.0,1017.6604555613026,1015.262716426648,20.0,25.5,0.0,0.23586823912159413,0.2851488880512627,0.2771626297577855,0.28053863417762104,2014.0,12.0,14.0
16.3,29.3,2.0,46.0,19.0,20.0,55.0,42.0,1012.8,1010.0,21.2,26.6,1.0,0.18418874172185432,0.18375033629270918,0.159978009895547,0.18771377753454646,2013.0,12.0,21.0
4.0,18.2,0.0,35.0,15.0,24.0,68.83849344822674,46.0,1019.2,1015.6,16.97736309824012,16.7,0.0,0.18525245187068654,0.16360236833904643,0.159978009895547,0.1784452296819788,2011.0,12.0,6.0
5.1,28.1,0.0,52.0,22.0,22.0,8.0,5.0,1021.0,1016.5,20.9,26.9,0.0,0.08013217678645188,0.15203718895269347,0.14640577296697196,0.18844486112738779,2014.0,10.0,16.0
18.5,31.5,0.0,52.0,28.0,30.0,64.0,49.0,1015.9,1013.1,23.2,28.0,0.0,0.3010204081632653,0.19506380591782357,0.159978009895547,0.18771377753454646,2015.0,1.0,30.0
16.2,22.1,0.0,46.0,28.0,28.0,67.0,66.0,1012.8,1013.8,18.6,19.0,0.0,0.33066310636404095,0.19506380591782357,0.17611731843575418,0.18771377753454646,2010.0,12.0,28.0
5.7,22.4,0.0,35.0,9.0,17.0,82.0,42.0,1022.4,1017.3,12.7,21.3,0.0,0.20920502092050208,0.2851488880512627,0.159978009895547,0.24433688286544047,2016.0,10.0,15.0
9.6,20.3,0.0,33.0,19.0,15.0,71.0,51.0,1017.6604555613026,1015.262716426648,13.4,18.6,0.0,0.16113945578231292,0.2712241211615951,0.3069056520782934,0.2777938203869477,2013.0,6.0,8.0
10.5,23.8,0.0,26.0,9.0,9.0,99.0,52.0,1017.6604555613026,1015.262716426648,14.8,22.1,0.0,0.27702702702702703,0.2191900130643054,0.2771626297577855,0.2543505674653216,2017.0,1.0,26.0
12.7,25.5,0.0,50.0,17.0,37.0,53.0,57.0,1018.2,1015.0,22.4,23.6,0.0,0.29129511677282377,0.1851588851411326,0.3095429029671211,0.1879339608085172,2013.0,11.0,7.0
12.172897625418354,34.2,2.360773554247356,41.0,6.0,20.0,67.0,30.0,1007.5,1004.9,25.4,32.6,-1.0,0.19631375910844406,0.2816988416988417,0.26810114653683054,0.2543505674653216,2016.0,12.0,17.0
22.0,39.5,0.0,39.95368436894482,17.0,28.0,56.0,13.0,1010.6,1004.9,27.0,37.9,0.0,0.14215686274509803,0.2663994655978624,0.26810114653683054,0.22588866532528504,2015.0,12.0,11.0
18.7,23.7,18.8,59.0,24.0,41.0,89.0,65.0,1017.9,1018.5,18.9,21.9,1.0,0.29129511677282377,0.2191900130643054,0.23064075311266322,0.2261848897231347,2011.0,2.0,22.0
5.0,22.9,0.0,67.0,28.0,20.0,26.0,73.0,1011.6,1008.2,17.5,16.5,0.0,0.14215686274509803,0.2191900130643054,0.26810114653683054,0.18771377753454646,2016.0,5.0,26.0
20.6,29.3,0.0,61.0,13.0,52.0,60.0,55.0,1016.8,1014.6,25.2,27.6,0.0,0.2562685932851679,0.1851588851411326,0.26810114653683054,0.1879339608085172,2014.0,12.0,22.0
6.4,15.9,0.0,39.0,17.0,15.0,89.0,59.0,1036.0,1033.4,9.1,15.1,0.0,0.258408531583265,0.19506380591782357,0.14640577296697196,0.27853749820066215,2015.0,5.0,16.0
19.5,32.6,0.0,39.0,9.0,24.0,69.0,57.0,1015.4,1011.4,27.0,30.1,0.0,0.25736738703339884,0.2712241211615951,0.3069056520782934,0.28053863417762104,2014.0,9.0,12.0
5.7,14.6,0.8,28.0,11.0,7.0,87.0,79.0,1017.6604555613026,1015.262716426648,8.6,12.4,0.0,0.16113945578231292,0.20503235082674334,0.2637579811492855,0.19809134287661895,2012.0,6.0,29.0
26.5,34.1,0.0,37.0,15.0,20.0,57.0,68.0,1007.2,1003.2,32.5,32.3,0.0,0.31626754748142033,0.2712241211615951,0.2771626297577855,0.24433688286544047,2008.0,12.0,14.0
2.3,23.6,0.2,39.0,24.0,20.0,79.0,45.0,1023.2,1019.5,12.1,22.9,0.0,0.3009991673605329,0.2712241211615951,0.26810114653683054,0.27853749820066215,2012.0,10.0,14.0
6.5,17.5,0.0,28.0,17.0,7.0,78.0,47.0,1027.3,1024.6,10.2,17.2,0.0,0.12908704883227176,0.15203718895269347,0.1480993911469475,0.18771377753454646,2009.0,6.0,18.0
7.2,12.8,0.0,28.0,9.0,13.0,71.0,82.0,1013.1,1012.0,7.9,12.2,0.0,0.3165743502343417,0.22527578865879622,0.3069056520782934,0.28491372953841615,2009.0,7.0,26.0
10.9,16.8,2.1,31.0,13.0,7.0,82.0,67.0,1020.3,1020.4,13.8,15.7,1.0,0.23586823912159413,0.18375033629270918,0.17611731843575418,0.18771377753454646,2010.0,5.0,30.0
5.2,14.9,0.2,35.0,11.0,19.0,90.0,79.0,1017.6604555613026,1015.262716426648,10.2,12.4,0.0,0.16113945578231292,0.2191900130643054,0.2637579811492855,0.2261848897231347,2016.0,5.0,29.0
4.2,15.3,20.2,44.0,2.0,20.0,82.0,48.0,1021.8,1021.6,9.8,14.8,1.0,0.1936824605153782,0.2191900130643054,0.3069056520782934,0.2261848897231347,2016.0,8.0,18.0
14.8,27.5,0.0,37.0,7.0,20.0,82.0,44.0,1018.1,1017.8,18.2,26.9,0.0,0.3165743502343417,0.2191900130643054,0.19906800640745595,0.2155296582427655,2016.0,2.0,7.0
17.8,31.6,0.0,24.0,2.0,15.0,91.0,50.0,1019.5,1014.0,20.8,29.9,0.0,0.19287833827893175,0.1851588851411326,0.17611731843575418,0.1784452296819788,2010.0,3.0,28.0
17.6,28.4,15.8,26.0,11.0,2.0,84.0,63.0,1017.6604555613026,1015.262716426648,21.8,27.5,1.0,0.23586823912159413,0.28476308454629917,0.159978009895547,0.28053863417762104,2016.0,12.0,29.0
8.0,18.2,0.0,39.0,22.0,19.0,52.0,46.0,1023.8,1019.9,11.4,17.7,0.0,0.2002492729538845,0.16360236833904643,0.17726614071808083,0.1879339608085172,2014.0,4.0,27.0
11.0,25.8,0.0,48.0,9.0,26.0,85.0,53.0,1016.5,1010.0,14.0,24.6,0.0,0.23586823912159413,0.2851488880512627,0.14640577296697196,0.28053863417762104,2010.0,3.0,28.0
12.1,19.2,7.6,31.0,15.0,20.0,100.0,69.0,1017.6,1017.1,13.1,18.0,1.0,0.3009991673605329,0.28476308454629917,0.3095429029671211,0.2777938203869477,2014.0,5.0,10.0
7.9,20.9,0.0,33.0,6.0,11.0,76.0,40.0,1024.0,1021.9,13.3,20.6,0.0,0.12908704883227176,0.16305452082627836,0.17611731843575418,0.18844486112738779,2011.0,6.0,1.0
4.0,20.5,0.0,19.0,9.0,2.0,57.0,20.0,1030.5,1027.3,10.8,20.2,0.0,0.12908704883227176,0.16360236833904643,0.14640577296697196,0.2155296582427655,2011.0,5.0,18.0
15.5,20.8,2.4,69.0,31.0,33.0,66.0,57.0,1012.7,1011.6,18.1,20.2,1.0,0.31025641025641026,0.23444773592890394,0.24556915768317195,0.22588866532528504,2012.0,5.0,16.0
13.7,29.3,0.0,39.95368436894482,13.0,20.0,66.0,51.0,1019.4,1016.1,18.5,24.7,0.0,0.260253164556962,0.2663994655978624,0.2637579811492855,0.18771377753454646,2011.0,12.0,16.0
18.5,29.1,0.0,39.0,11.0,19.0,62.0,62.0,1015.3,1012.5,26.9,27.7,0.0,0.31626754748142033,0.1851588851411326,0.159978009895547,0.1879339608085172,2013.0,9.0,23.0
20.3,28.8,0.0,44.0,22.0,33.0,57.0,58.0,1020.4,1016.8,25.3,26.1,0.0,0.17366490012229924,0.16360236833904643,0.14640577296697196,0.1784452296819788,2015.0,10.0,15.0
12.1,21.3,0.0,39.0,7.0,7.0,76.0,52.0,1016.6,1014.2,15.2,21.0,0.0,0.1771885521885522,0.22768670309653916,0.1480993911469475,0.1879339608085172,2011.0,5.0,2.0
7.1,28.5,0.0,39.0,4.0,20.0,78.0,24.0,1025.7,1024.2,12.2,27.5,0.0,0.19093178036605657,0.2851488880512627,0.2771626297577855,0.28053863417762104,2015.0,10.0,4.0
2.9,25.6,0.0,26.0,0.0,11.0,53.0,23.0,1023.9,1019.4,11.6,25.1,0.0,0.08013217678645188,0.15203718895269347,0.19006828057107386,0.18844486112738779,2017.0,6.0,22.0
5.3,15.6,0.4,41.0,9.0,24.0,65.0,58.0,1027.4,1026.3,9.5,15.1,0.0,0.23830121903263862,0.2851488880512627,0.2637579811492855,0.28053863417762104,2012.0,5.0,29.0
8.2,13.0,3.4,37.0,20.0,17.0,88.0,65.0,1015.6,1017.8,9.5,12.2,1.0,0.21263418662262593,0.22768670309653916,0.2637579811492855,0.2155296582427655,2014.0,9.0,2.0
6.9,23.6,0.0,26.0,13.0,13.0,69.0,32.0,1030.7,1026.9,15.4,22.8,0.0,0.18411386593204776,0.16305452082627836,0.1480993911469475,0.2261848897231347,2015.0,5.0,7.0
10.2,31.0,0.0,33.0,9.0,24.0,34.0,23.0,1014.0,1010.2,23.9,29.5,0.0,0.1936824605153782,0.16360236833904643,0.24556915768317195,0.2543505674653216,2014.0,11.0,16.0
9.8,14.5,0.0,67.0,35.0,46.0,63.0,48.0,1017.4,1016.9,10.8,13.7,0.0,0.06696982224059529,0.23444773592890394,0.2637579811492855,0.2543505674653216,2014.0,6.0,23.0
6.4,23.0,0.0,35.0,11.0,11.0,54.0,28.0,1015.5,1013.4,14.5,21.0,0.0,0.23586823912159413,0.2851488880512627,0.14640577296697196,0.28053863417762104,2009.0,2.0,9.0
14.4,29.5,0.0,33.0,6.0,19.0,56.0,19.0,1014.9,1013.2,21.3,28.4,0.0,0.20920502092050208,0.28476308454629917,0.24556915768317195,0.22588866532528504,2013.0,12.0,14.0
8.5,20.1,1.4,37.0,13.0,11.0,48.0,35.0,1017.3,1014.7,15.0,19.0,1.0,0.23830121903263862,0.22768670309653916,0.2806583163413924,0.18844486112738779,2012.0,1.0,6.0
16.1,24.8,0.4,30.0,17.0,11.0,78.0,58.0,1014.8,1014.5,16.5,23.0,0.0,0.23586823912159413,0.28476308454629917,0.17611731843575418,0.2155296582427655,2009.0,3.0,23.0
10.1,24.8,0.0,39.0,17.0,20.0,25.0,38.0,1011.4,1007.0,20.2,23.0,0.0,0.29129511677282377,0.23444773592890394,0.23064075311266322,0.1784452296819788,2013.0,9.0,20.0
11.2,17.5,0.0,39.95368436894482,0.0,6.0,79.0,65.0,1029.5,1026.9,12.8,16.5,0.0,0.3034367141659681,0.2663994655978624,0.19006828057107386,0.18844486112738779,2009.0,7.0,3.0
5.5,26.4,0.0,41.0,11.0,26.0,25.0,11.0,1020.2,1016.6,15.8,25.6,0.0,0.08013217678645188,0.26649484536082474,0.2771626297577855,0.22588866532528504,2015.0,8.0,11.0
20.1,23.6,22.4,24.0,9.0,9.0,97.0,92.0,1010.0,1007.7,21.4,22.5,1.0,0.12908704883227176,0.1851588851411326,0.2771626297577855,0.2261848897231347,2010.0,2.0,13.0
3.9,16.4,0.0,35.0,11.0,17.0,54.0,39.0,1014.0,1012.2,12.9,15.6,0.0,0.2002492729538845,0.2851488880512627,0.3069056520782934,0.28053863417762104,2009.0,6.0,22.0
18.8,20.4,5.2,43.0,31.0,31.0,86.0,94.0,1018.4,1020.3,20.4,18.2,1.0,0.24420529801324503,0.22768670309653916,0.2223913411128023,0.2155296582427655,2014.0,2.0,27.0
10.5,14.2,6.4,39.95368436894482,6.0,7.0,94.0,72.0,1025.4,1025.0,11.5,13.5,1.0,0.3034367141659681,0.2663994655978624,0.2223913411128023,0.28053863417762104,2015.0,5.0,28.0
3.8,18.9,0.0,35.0,9.0,22.0,67.0,25.0,1027.2,1022.9,10.0,18.2,0.0,0.06696982224059529,0.22527578865879622,0.20848585690515806,0.27853749820066215,2013.0,7.0,26.0
4.9,25.0,0.0,24.0,6.0,13.0,57.0,22.0,1029.1,1025.2,14.0,24.4,0.0,0.10961695191524043,0.2191900130643054,0.1480993911469475,0.2155296582427655,2014.0,8.0,29.0
11.2,20.6,1.2,39.0,9.0,17.0,96.0,52.0,1019.6,1018.9,13.5,18.7,1.0,0.244940107393639,0.22768670309653916,0.23064075311266322,0.2155296582427655,2012.0,1.0,13.0
19.5,29.4,0.4,26.0,7.0,13.0,62.0,48.0,1016.8,1013.6,26.8,28.3,0.0,0.22438644331904947,0.16305452082627836,0.159978009895547,0.17329929418831658,2015.0,2.0,16.0
14.3,17.8,0.6,56.0,33.0,31.0,71.0,80.0,1033.8,1033.4,15.9,15.5,0.0,0.269347168179853,0.19506380591782357,0.17611731843575418,0.2155296582427655,2011.0,8.0,21.0
15.6,29.5,0.0,31.0,6.0,9.0,70.0,40.0,1017.6604555613026,1015.262716426648,19.8,28.6,0.0,0.23586823912159413,0.2851488880512627,0.1480993911469475,0.2777938203869477,2015.0,2.0,21.0
8.7,16.0,2.3,30.0,6.0,11.0,96.0,80.0,1028.6,1026.3,12.0,14.5,1.0,0.2002492729538845,0.20503235082674334,0.2806583163413924,0.19809134287661895,2017.0,4.0,28.0
12.6,18.8,8.0,39.95368436894482,0.0,0.0,89.0,76.0,1008.6,1010.2,14.8,18.0,1.0,0.3034367141659681,0.2663994655978624,0.19006828057107386,0.2762557077625571,2014.0,3.0,30.0
17.9,35.3,0.0,57.0,28.0,17.0,34.0,14.0,1021.4,1016.4,24.0,34.3,0.0,0.14215686274509803,0.20503235082674334,0.3069056520782934,0.27853749820066215,2009.0,10.0,23.0
5.5,20.8,0.2,24.0,9.0,11.0,65.0,43.0,1019.8,1017.4,12.3,20.7,0.0,0.3010204081632653,0.16360236833904643,0.17726614071808083,0.1784452296819788,2009.0,5.0,27.0
8.1,17.6,0.0,56.0,15.0,28.0,65.0,50.0,1023.9,1022.8,13.9,16.2,0.0,0.21263418662262593,0.23444773592890394,0.2637579811492855,0.22588866532528504,2013.0,9.0,7.0
29.1,42.0,0.0,50.0,28.0,17.0,22.0,10.0,1011.6,1007.8,34.3,41.2,0.0,0.06696982224059529,0.2712241211615951,0.26810114653683054,0.24433688286544047,2011.0,1.0,31.0
27.7,40.0,0.0,35.0,15.0,11.0,64.0,51.50522745519002,1009.6,1004.6,32.5,21.676257496571072,0.0,0.17131474103585656,0.1851588851411326,0.2771626297577855,0.24433688286544047,2016.0,12.0,7.0
12.3,24.0,0.0,39.0,6.0,17.0,39.0,34.0,1017.6604555613026,1015.262716426648,18.3,22.9,0.0,0.27702702702702703,0.26649484536082474,0.2637579811492855,0.2777938203869477,2012.0,11.0,25.0
15.6,23.0,18.4,46.0,15.0,31.0,91.0,56.0,1017.5,1015.4,17.3,22.8,1.0,0.2730310262529833,0.2191900130643054,0.24556915768317195,0.2261848897231347,2016.0,3.0,21.0
16.4,27.0,0.0,50.0,31.0,33.0,65.0,63.0,1019.3,1017.1,20.8,24.1,0.0,0.3010204081632653,0.18375033629270918,0.159978009895547,0.18771377753454646,2017.0,3.0,4.0
13.2,17.8,39.2,39.0,20.0,22.0,99.0,99.0,1019.1,1016.7,14.0,16.0,1.0,0.19287833827893175,0.2191900130643054,0.2223913411128023,0.2155296582427655,2013.0,11.0,11.0
5.9,23.2,0.0,30.0,7.0,17.0,63.0,35.0,1016.7,1012.3,16.3,22.3,0.0,0.29129511677282377,0.2712241211615951,0.2771626297577855,0.27853749820066215,2009.0,5.0,15.0
12.4,21.2,0.0,33.0,11.0,26.0,80.0,66.0,1020.4,1015.6,15.2,19.8,0.0,0.269347168179853,0.2712241211615951,0.2806583163413924,0.27853749820066215,2014.0,6.0,20.0
-0.8,10.2,0.4,46.0,7.0,19.0,100.0,80.0,1014.0,1014.0,4.8,9.8,0.0,0.18418874172185432,0.26649484536082474,0.3095429029671211,0.22588866532528504,2012.0,7.0,1.0
8.6,25.4,0.0,37.0,9.0,15.0,84.0,28.0,1020.6,1017.9,12.6,24.4,0.0,0.16035455278001612,0.16305452082627836,0.17611731843575418,0.18771377753454646,2016.0,3.0,21.0
12.3,23.4,10.4,52.0,13.0,20.0,66.0,60.0,1010.6,1004.9,17.9,21.6,1.0,0.06696982224059529,0.23444773592890394,0.20848585690515806,0.27853749820066215,2010.0,10.0,14.0
